doc_id,stock_code,stock_name,title,pdf_path,markdown_path,parser,markdown_non_empty,has_garbled_text,has_dividend_keyword,has_financial_keyword,has_risk_keyword,page_no_preserved,needs_manual_fix
1212911763,000573,粤宏远A,2021年年度报告,data/pdf/粤宏远A_2021_1212911763.pdf,data/parsed/pdf_text/doc_1212911763_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1216299891,000573,粤宏远A,2022年年度报告,data/pdf/粤宏远A_2022_1216299891.pdf,data/parsed/pdf_text/doc_1216299891_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1219600830,000573,粤宏远A,2023年年度报告,data/pdf/粤宏远A_2023_1219600830.pdf,data/parsed/pdf_text/doc_1219600830_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1223151948,000573,粤宏远A,2024年年度报告,data/pdf/粤宏远A_2024_1223151948.pdf,data/parsed/pdf_text/doc_1223151948_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1209691245,000736,中交地产,2020年年度报告,data/pdf/中交地产_2020_1209691245.pdf,data/parsed/pdf_text/doc_1209691245_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1212925020,000736,中交地产,2021年年度报告,data/pdf/中交地产_2021_1212925020.pdf,data/parsed/pdf_text/doc_1212925020_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1216358368,000736,中交地产,2022年年度报告,data/pdf/中交地产_2022_1216358368.pdf,data/parsed/pdf_text/doc_1216358368_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1219517434,000736,中交地产,2023年年度报告,data/pdf/中交地产_2023_1219517434.pdf,data/parsed/pdf_text/doc_1219517434_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1223096939,000736,中交地产,2024年年度报告,data/pdf/中交地产_2024_1223096939.pdf,data/parsed/pdf_text/doc_1223096939_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1209814356,000797,中国武夷,2020年年度报告,data/pdf/中国武夷_2020_1209814356.pdf,data/parsed/pdf_text/doc_1209814356_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1212856624,000797,中国武夷,2021年年度报告,data/pdf/中国武夷_2021_1212856624.pdf,data/parsed/pdf_text/doc_1212856624_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1216380526,000797,中国武夷,2022年年度报告,data/pdf/中国武夷_2022_1216380526.pdf,data/parsed/pdf_text/doc_1216380526_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1219597689,000797,中国武夷,2023年年度报告,data/pdf/中国武夷_2023_1219597689.pdf,data/parsed/pdf_text/doc_1219597689_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1223149048,000797,中国武夷,2024年年度报告,data/pdf/中国武夷_2024_1223149048.pdf,data/parsed/pdf_text/doc_1223149048_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1209491037,000897,津滨发展,2020年年度报告,data/pdf/津滨发展_2020_1209491037.pdf,data/parsed/pdf_text/doc_1209491037_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1213001265,000897,津滨发展,2021年年度报告（更正后）,data/pdf/津滨发展_2021_1213001265.pdf,data/parsed/pdf_text/doc_1213001265_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1216280228,000897,津滨发展,2022年年度报告,data/pdf/津滨发展_2022_1216280228.pdf,data/parsed/pdf_text/doc_1216280228_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1219997738,000897,津滨发展,2023年年度报告 (更正后),data/pdf/津滨发展_2023_1219997738.pdf,data/parsed/pdf_text/doc_1219997738_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1223361063,000897,津滨发展,2024年年度报告,data/pdf/津滨发展_2024_1223361063.pdf,data/parsed/pdf_text/doc_1223361063_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1209427529,000965,天保基建,2020年年度报告,data/pdf/天保基建_2020_1209427529.pdf,data/parsed/pdf_text/doc_1209427529_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
1212913665,000965,天保基建,2021年年度报告,data/pdf/天保基建_2021_1212913665.pdf,data/parsed/pdf_text/doc_1212913665_pdf_text.md,pypdf_text_fallback,True,False,True,True,True,approximate,no
